"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-02","4.7",,,"0.0","0.0","0.0","25.9","32.2","22.2",,"  220","  230",,"10.3","13.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-03","3.1",,,"20.6","0.0","0.0","26.2","32.8","21.7",,"  220","  220",,"13.9","17.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-04","2.4",,,"0.0","0.0","0.0","26.0","33.3","21.1",,"  240","  190",,"6.3","8.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-05","4.4",,,"1.8","0.0","0.0","28.3","33.9","22.8",,"  300","  290",,"11.2","14.3","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-06","3.8",,,"0.5","0.0","0.0","23.4","25.0","18.9",,"   30","   30",,"7.6","9.4","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-07","4.2",,,"0.0","0.0","0.0","20.1","23.3","17.2",,"   40","   40",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-08","6.0",,,"0.0","0.0","0.0","18.2","19.4","15.0",,"   50","   40",,"8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-09","7.0",,,"0.5","0.0","0.0","15.2","16.1","13.3",,"   40","   50",,"10.7","14.8",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-10","4.2",,,"7.1","0.0","0.0","15.2","18.3","13.3",,"   30","   30",,"7.6","11.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-11","2.0",,,"0.0","0.0","0.0","18.7","25.0","14.4",,"  350","  360",,"4.0","6.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-12","1.8",,,"0.0","0.0","0.0","18.8","24.4","13.3",,"   60","   40",,"4.0","5.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-13","1.9",,,"0.0","0.0","0.0","20.1","25.6","15.6",,"   90","   80",,"4.5","6.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-14","1.8",,,"0.0","0.0","0.0","22.9","29.4","18.9",,"   30","  230",,"4.0","4.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-15","2.4",,,"0.0","0.0","0.0","24.3","30.6","20.6",,"  160","  160",,"5.8","7.2","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-16","2.9",,,"0.0","0.0","0.0","24.4","30.0","18.9",,"  140","  130",,"6.7","8.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-17","1.7",,,"0.0","0.0","0.0","23.9","30.0","19.4",,"   60","  160",,"4.5","6.3","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-18","2.5",,,"0.8","0.0","0.0","24.6","32.2","19.4",,"  240","  240",,"6.7","8.5","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-19","2.2",,,"0.0","0.0","0.0","22.0","26.1","18.3",,"   60","   80",,"4.5","6.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-20","2.6",,,"38.9","0.0","0.0","20.7","26.1","17.8",,"   20","   20",,"7.2","8.5","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-21","7.2",,,"0.0","0.0","0.0","25.2","30.0","15.6",,"  260","  230",,"14.3","17.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-22","2.7",,,"0.0","0.0","0.0","15.3","17.8","10.6",,"  350","  330",,"8.1","11.2",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-23","2.5",,,"0.0","0.0","0.0","14.6","21.7","8.9",,"   40","   40",,"5.8","7.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-24","3.5",,,"10.2","0.0","0.0","16.2","20.6","12.2",,"  160","  160",,"7.2","9.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-25","5.1",,,"63.8","0.0","0.0","21.2","24.4","19.4",,"  220","  220",,"10.7","13.9","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-26","4.7",,,"0.3","0.0","0.0","19.7","22.2","10.6",,"  210","  310",,"9.8","12.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-27","1.4",,,"0.0","0.0","0.0","13.4","17.8","9.4",,"  160","  150",,"5.4","6.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-28","4.1",,,"0.3","0.0","0.0","14.2","21.7","8.9",,"  290","  290",,"8.9","12.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-29","2.6",,,"0.0","0.0","0.0","12.2","17.8","7.2",,"  250","  250",,"7.2","8.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-09-30","3.5",,,"1.0","0.0","0.0","12.8","19.4","8.3",,"   20","   20",,"5.8","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-01","3.0",,,"4.1","0.0","0.0","13.4","16.7","12.2",,"   40","   40",,"6.3","8.5","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-02","4.1",,,"6.9","0.0","0.0","18.4","22.8","15.0",,"  270","  280",,"8.9","11.2","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-03","4.2",,,"0.0","0.0","0.0","18.1","25.6","13.9",,"  200","  200",,"10.7","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-04","6.2",,,"0.5","0.0","0.0","22.3","25.6","8.3",,"  210","  210",,"11.6","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-05","2.2",,,"0.0","0.0","0.0","11.2","16.1","7.2",,"  140","  120",,"5.8","8.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-06","2.3",,,"31.8","0.0","0.0","19.1","27.2","16.1",,"  300","  310",,"10.3","13.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-07","3.8",,,"1.3","0.0","0.0","16.4","17.2","13.9",,"   30","   20",,"6.3","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-08","2.3",,,"0.0","0.0","0.0","18.8","27.8","13.9",,"  180","  180",,"5.8","7.2","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-09","3.2",,,"0.0","0.0","0.0","23.8","30.0","19.4",,"  170","  160",,"6.3","9.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-10","4.4",,,"2.0","0.0","0.0","22.7","26.7","18.9",,"  180","  180",,"9.8","12.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-11","7.5",,,"0.0","0.0","0.0","16.5","22.2","8.3",,"  270","  260",,"11.2","18.8","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-12","4.0",,,"2.3","0.0","0.0","8.0","9.4","5.0",,"  300","  290",,"7.6","10.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-13","3.8",,,"0.8","0.0","0.0","7.4","12.2","4.4",,"  240","  250",,"7.6","10.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-14","2.3",,,"0.0","0.0","0.0","8.8","14.4","3.9",,"  170","  190",,"6.3","8.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-15","5.1",,,"1.3","0.0","0.0","10.8","12.8","1.7",,"  270","  300",,"12.5","15.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-16","5.3",,,"0.0","0.0","0.0","5.8","13.9","-0.5",,"  250","  260",,"9.4","14.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-17","5.2",,,"0.0","0.0","0.0","8.1","10.0","1.7",,"  290","  300",,"9.8","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-18","2.9",,,"0.0","0.0","0.0","4.7","11.7","-1.0",,"  220","  200",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-19","6.9",,,"0.5","0.0","0.0","8.1","15.6","3.9",,"  230","  220",,"11.2","14.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-20","6.5",,,"7.1","0.0","0.0","9.5","15.0","2.8",,"  300","  300",,"15.7","21.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-21","4.2",,,"0.0","0.0","0.0","3.9","7.8","2.2",,"  330","  310",,"9.4","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-22","3.3",,,"0.0","0.0","0.0","6.8","14.4","1.7",,"  230","  220",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-23","4.7",,,"0.0","0.0","0.0","8.2","13.3","3.9",,"  320","  320",,"8.9","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-24","2.3",,,"0.0","0.0","0.0","5.7","11.1","0.6",,"  340","  340",,"6.3","7.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-25","1.2",,,"0.0","0.0","0.0","5.0","10.0","0.0",,"  210","  210",,"5.4","5.8",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-26","4.2",,,"0.3","0.0","0.0","8.3","11.1","6.1",,"   60","   50",,"8.9","11.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-27","4.6",,,"2.5","0.0","0.0","7.4","7.8","6.1",,"   30","   30",,"7.2","9.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-28","3.8",,,"5.3","0.0","0.0","6.6","8.9","5.0",,"  170","  150",,"8.1","11.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-29","4.1",,,"0.0","0.0","0.0","8.1","13.3","4.4",,"  270","  280",,"8.9","11.2",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-30","2.7",,,"0.0","0.0","0.0","7.4","15.0","2.2",,"  180","  180",,"7.6","9.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-10-31","3.1",,,"23.9","0.0","0.0","13.2","15.0","8.3",,"  210","  210",,"8.1","10.3","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-01","3.4",,,"31.2","0.0","0.0","8.4","9.4","6.7",,"   50","   20",,"10.7","13.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-02","4.1",,,"6.9","0.0","0.0","7.2","8.9","6.1",,"   10","  360",,"9.4","11.2","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-03","3.2",,,"0.0","0.0","0.0","6.6","10.0","2.8",,"  280","  290",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-04","3.8",,,"0.0","0.0","0.0","6.8","12.2","3.3",,"  150","  100",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-05","4.9",,,"3.3","0.0","0.0","11.3","13.9","8.9",,"  200","  210",,"10.7","12.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-06","9.2",,,"4.1","0.0","0.0","11.5","14.4","7.2",,"  230","  240",,"17.4","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-07","6.4",,,"0.0","0.0","0.0","6.8","8.3","4.4",,"  270","  250",,"10.7","13.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-08","2.8",,,"0.0","0.0","0.0","4.7","6.1","2.2",,"  310","  310",,"6.3","8.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-09","4.7",,,"7.6","33.0","0.0","2.9","4.4","-1.0",,"  280","  280",,"13.9","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-10","6.3",,,"0.0","0.0","0.0","-0.4","2.8","-4.9",,"  240","  240",,"10.7","13.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-11","4.3",,,"0.0","0.0","0.0","0.8","5.0","-1.6",,"  240","  240",,"8.9","10.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-12","1.5",,,"2.3","13.0","0.0","1.7","5.6","-2.1",,"  340","  340",,"5.4","6.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-13","5.0",,,"0.8","5.0","30.0","0.9","2.8","-4.3",,"  290","  290",,"8.9","11.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-14","2.2",,,"0.0","0.0","0.0","-2.9","1.1","-7.1",,"  290","  290",,"8.1","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-15","2.6",,,"6.4","38.0","0.0","0.2","1.7","-1.6",,"  230","  230",,"5.8","7.2","    1",,,"    1",,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-16","5.8",,,"0.0","3.0","30.0","1.4","3.9","0.0",,"  230","  220",,"10.3","13.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-17","3.2",,,"0.0","0.0","0.0","3.6","5.0","1.1",,"  290","  270",,"6.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-18","1.6",,,"3.0","36.0","30.0","1.6","2.8","-1.0",,"  240","  230",,"3.6","5.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-19","2.5",,,"0.0","0.0","30.0","0.3","4.4","-3.2",,"  220","  220",,"5.4","6.3","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-20","5.2",,,"1.3","25.0","30.0","0.6","1.7","-2.1",,"  230","  230",,"11.2","13.4","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-21","5.5",,,"0.0","0.0","0.0","0.9","2.8","-4.9",,"  250","  250",,"9.4","11.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-22","3.7",,,"0.0","0.0","0.0","-4.0","-0.5","-5.5",,"  130","  110",,"6.7","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-23","3.5",,,"0.0","0.0","0.0","1.6","7.8","-1.6",,"  170","  170",,"7.2","8.5",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-24","5.5",,,"9.7","0.0","0.0","7.4","10.0","5.6",,"  250","  240",,"9.4","11.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-25","3.4",,,"0.0","0.0","0.0","7.8","8.3","5.6",,"   40","   70",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-26","8.1",,,"15.2","13.0","0.0","3.3","5.6","-0.5",,"  320","   30",,"12.5","15.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-27","6.7",,,"0.0","0.0","0.0","-0.6","0.6","-2.1",,"  300","  300",,"9.8","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-28","5.4",,,"0.0","0.0","0.0","-1.7","-1.0","-2.1",,"  290","  300",,"8.9","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-29","3.0",,,"0.5","5.0","0.0","-1.8","1.1","-3.2",,"  220","  150",,"5.8","7.6","    1",,,,,"    1",,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-11-30","0.9",,,"0.0","0.0","0.0","2.0","7.2","-0.5",,"  170","  180",,"4.0","5.4","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-01","3.9",,,"10.4","0.0","0.0","2.1","6.7","-1.0",,"   80","   80",,"8.9","11.6","    1","    1","    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-02","5.6",,,"4.3","0.0","0.0","9.6","15.6","4.4",,"  220","  230",,"12.5","14.3","    1","    1",,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-03","4.9",,,"0.3","0.0","0.0","3.8","5.0","0.0",,"  220","  230",,"7.2","10.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-04","2.5",,,"0.0","0.0","0.0","-0.5","1.7","-3.8",,"   10","   10",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-05","4.3",,,"0.0","0.0","0.0","-1.4","1.1","-3.8",,"  240","  250",,"9.4","12.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-06","6.0",,,"0.0","3.0","0.0","-0.6","2.8","-2.1",,"  330","  220",,"10.3","13.0",,,,,,"    1",,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-07","4.1",,,"0.0","0.0","0.0","-1.4","1.7","-3.2",,"  280","  280",,"8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-08","3.0",,,"0.0","0.0","0.0","-3.2","0.0","-6.6",,"  320","  330",,"9.8","12.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-09","1.2",,,"0.0","0.0","0.0","-3.7","2.2","-8.2",,"  330","  310",,"4.5","7.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-10","3.2",,,"0.0","0.0","0.0","-3.6","-1.6","-6.0",,"  210","  220",,"7.6","9.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-11","4.9",,,"0.0","0.0","0.0","-1.8","1.7","-3.8",,"  230","  230",,"8.1","10.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-12","3.0",,,"1.8","0.0","0.0","-0.2","5.0","-5.5",,"  140","  140",,"7.6","9.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-13","2.0",,,"0.3","0.0","0.0","3.7","6.1","0.6",,"  180","  160",,"5.8","7.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-14","1.4",,,"1.8","0.0","0.0","4.9","10.0","2.8",,"  340","  320",,"4.0","5.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-15","4.2",,,"0.0","0.0","0.0","3.1","5.0","0.6",,"   30","   30",,"7.2","8.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-16","2.8",,,"0.0","0.0","0.0","3.1","8.3","-0.5",,"  230","   40",,"5.4","7.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-17","4.1",,,"0.0","0.0","0.0","1.6","5.0","-3.2",,"  330","  330",,"7.6","11.2",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-18","1.8",,,"0.0","0.0","0.0","-1.4","2.2","-4.3",,"  180","  180",,"4.0","6.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-19","3.3",,,"0.0","0.0","0.0","0.0","7.2","-4.9",,"  200","  200",,"6.7","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-20","2.1",,,"7.9","0.0","0.0","3.3","6.1","1.1",,"  100","  100",,"4.5","6.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-21","5.1",,,"6.9","0.0","0.0","4.2","5.0","0.6",,"  310","  320",,"9.4","11.2","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-22","4.6",,,"0.0","0.0","0.0","0.4","1.1","-0.5",,"  300","  300",,"8.1","10.7",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-23","3.2",,,"0.0","0.0","0.0","0.9","2.8","-0.5",,"  230","  230",,"6.7","8.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-24","5.1",,,"0.0","0.0","0.0","0.8","1.1","-1.0",,"  250","  250",,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-25","1.7",,,"0.0","0.0","0.0","-1.1","0.6","-4.3",,"  210","  220",,"5.4","6.7",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-26","2.6",,,"0.0","0.0","0.0","2.4","8.9","-1.0",,"   70","   80",,"5.4","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-27","4.9",,,"9.9","0.0","0.0","3.1","8.9","1.1",,"  140","  140",,"11.6","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-28","7.2",,,"0.8","0.0","0.0","9.4","13.3","1.1",,"  230","  230",,"13.9","17.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-29","3.8",,,"1.0","8.0","0.0","0.4","1.1","-1.6",,"  240","  250",,"8.1","10.3","    1",,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-30","5.0",,,"0.0","3.0","0.0","-0.4","2.2","-2.7",,"  250","  250",,"9.4","11.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018-12-31","2.8",,,"22.4","0.0","0.0","0.6","8.9","-2.7",,"  240","  240",,"10.7","13.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-01","3.9",,,"0.8","0.0","0.0","2.7","5.0","-3.2",,"  280","  290",,"9.4","12.5","    1",,,,,"    1",,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-02","3.3",,,"0.8","0.0","0.0","-1.8","1.7","-3.2",,"  270","  260",,"9.8","13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-03","6.0",,,"0.0","0.0","0.0","0.5","2.8","-0.5",,"  220","  250",,"9.4","12.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-04","3.6",,,"0.0","0.0","0.0","2.5","10.0","-1.0",,"  200","  240",,"7.2","8.5",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-05","3.4",,,"0.0","0.0","0.0","3.5","10.0","-1.0",,"  300","  310",,"9.4","12.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-06","3.4",,,"0.0","0.0","0.0","3.8","5.6","0.0",,"   10","   10",,"6.7","8.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-07","7.1",,,"1.3","0.0","0.0","1.8","11.7","-0.5",,"  220","  230",,"13.4","17.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-08","6.0",,,"0.5","0.0","0.0","8.7","11.1","1.7",,"  280","  280",,"13.0","17.4","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019-01-09","7.3",,,"0.3","3.0","0.0","-0.9","1.7","-4.9",,"  290","  280",,"11.2","14.8",,,,,,,,"    1",,,,,,,,,,,,
